date&time,WashingMachine,Dryer,temp,icon,hum,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability,dayOfWeeks
2014-02-16 0:00,0.005641667,0.006626667,24.43,snow,0.72,5.25,Light Snow,13.27,1004.8,11.98,0,1392526800,306,0.0079,16.75,0.4,0
2014-02-16 1:00,0.005628333,0.006477222,23.23,snow,0.62,7.57,Light Snow,10.27,1005.56,15.2,0.23,1392530400,318,0.0053,12.24,0.23,0
2014-02-16 2:00,0.005643333,0.006428889,21.54,clear-night,0.65,9.47,Clear,8.76,1006.11,13.74,0,1392534000,295,0,11.63,0,0
2014-02-16 3:00,0.005600556,0.006373333,20.5,clear-night,0.65,9.37,Clear,7.74,1006.31,13.12,0,1392537600,313,0,10.58,0,0
2014-02-16 4:00,0.005613889,0.005425,19.91,clear-night,0.72,5.71,Clear,9.82,1006.71,8.41,0.22,1392541200,294,0,12.34,0,0
2014-02-16 5:00,0.005587778,0.005491111,18.93,clear-night,0.65,9.5,Clear,7.28,1007.36,10.39,0,1392544800,288,0,9.02,0,0
2014-02-16 6:00,0.005702222,0.005576111,18.26,clear-night,0.68,8.05,Clear,6.22,1008.38,10.77,0,1392548400,288,0,9.53,0,0
2014-02-16 7:00,0.005775,0.005632778,16.56,clear-day,0.63,9.54,Clear,2.63,1009.05,13.35,0.1,1392552000,277,0,6.24,0,0
2014-02-16 8:00,0.005699444,0.005767222,16.07,snow,0.62,9.64,Flurries,2.11,1010.01,13.14,0,1392555600,273,0.0013,5.25,0.02,0
2014-02-16 9:00,0.005657778,0.005826667,17.16,snow,0.58,9.47,Flurries,3.02,1010.61,14.1,0,1392559200,276,0.0013,4.79,0.02,0
2014-02-16 10:00,0.14563,0.006133333,17.61,clear-day,0.54,9.35,Clear,3.09,1011.41,15.14,0.1,1392562800,272,0,3.81,0,0
2014-02-16 11:00,0.005532778,0.006032778,19.37,clear-day,0.5,9.94,Clear,7.15,1011.67,11.54,0,1392566400,285,0,3.75,0,0
2014-02-16 12:00,0.005598889,0.006157222,20.5,clear-day,0.47,10,Clear,6.4,1011.58,16.05,0,1392570000,281,0,3.73,0,0
2014-02-16 13:00,0.005627778,0.006227222,21.79,snow,0.45,9.81,Flurries,9.61,1011.73,12.64,0.05,1392573600,287,0.0013,3.96,0.02,0
2014-02-16 14:00,0.005633333,0.006210556,22.43,clear-day,0.45,9.81,Clear,9.95,1011.72,13.63,0,1392577200,277,0,4.13,0,0
2014-02-16 15:00,0.005691667,0.006132222,22.1,clear-day,0.47,9.87,Clear,10.03,1011.95,12.59,0,1392580800,277,0,4.84,0,0
2014-02-16 16:00,0.005680556,0.006211667,21.94,clear-day,0.48,10,Clear,12.89,1011.91,7.61,0.04,1392584400,282,0,5.42,0,0
2014-02-16 17:00,0.005721667,0.006598333,21,clear-day,0.5,10,Clear,11.53,1012.26,7.88,0,1392588000,280,0,5.41,0,0
2014-02-16 18:00,0.005661111,0.008998333,19.78,clear-night,0.55,10,Clear,9.93,1013.21,8.04,0,1392591600,283,0,6.15,0,0
2014-02-16 19:00,0.005741667,0.009286667,18.99,partly-cloudy-night,0.57,10,Partly Cloudy,7.67,1014.07,9.9,0.35,1392595200,269,0,6.31,0,0
2014-02-16 20:00,0.005569444,0.006761667,17.76,clear-night,0.6,9.67,Clear,5.62,1014.95,10.73,0,1392598800,277,0,6.28,0,0
2014-02-16 21:00,0.005599444,0.006303889,16.85,clear-night,0.61,10,Clear,4.25,1015.86,11.11,0,1392602400,288,0,5.77,0,0
2014-02-16 22:00,0.005648333,0.006142778,15.8,clear-night,0.59,10,Clear,3.71,1016.55,9.91,0.06,1392606000,287,0,4.19,0,0
2014-02-16 23:00,0.005657222,0.006069444,14.2,clear-night,0.59,10,Clear,3.09,1017.27,8.09,0,1392609600,279,0,2.51,0,0
2014-02-17 0:00,0.0057,0.005557778,12.78,clear-night,0.52,10,Clear,2.8,1018.24,6.52,0,1392613200,279,0,-1.64,0,1
2014-02-17 1:00,0.005662778,0.005475,9.04,clear-night,0.63,10,Clear,-1.45,1019.28,6.31,0.02,1392616800,291,0,-1.1,0,1
2014-02-17 2:00,0.005658889,0.005371667,7.41,clear-night,0.61,10,Clear,-3.03,1020.32,5.98,0,1392620400,289,0,-3.23,0,1
2014-02-17 3:00,0.005614444,0.005146667,7.98,clear-night,0.57,10,Clear,-2.51,1020.82,6.11,0,1392624000,293,0,-4.04,0,1
2014-02-17 4:00,0.005598889,0.005436111,6.7,clear-night,0.58,10,Clear,-5.61,1021.68,7.62,0,1392627600,279,0,-4.78,0,1
2014-02-17 5:00,0.005619444,0.005364444,5.74,clear-night,0.58,10,Clear,-5.44,1023.15,6.34,0,1392631200,291,0,-5.75,0,1
2014-02-17 6:00,0.005715,0.005608333,6.21,clear-night,0.56,10,Clear,-5.31,1024.14,6.74,0,1392634800,294,0,-6.15,0,1
2014-02-17 7:00,0.006003889,0.005753889,4.51,clear-day,0.57,10,Clear,-6.8,1025.45,6.25,0,1392638400,288,0,-7.44,0,1
2014-02-17 8:00,0.005912778,0.005698333,6.17,clear-day,0.54,10,Clear,-4.09,1026.82,5.63,0,1392642000,288,0,-6.91,0,1
2014-02-17 9:00,0.005657778,0.005948333,9.08,clear-day,0.47,10,Clear,-1.79,1027.25,6.67,0,1392645600,303,0,-6.96,0,1
2014-02-17 10:00,0.005628333,0.006037778,12.04,clear-day,0.41,10,Clear,-0.73,1027.74,9.6,0,1392649200,320,0,-7.34,0,1
2014-02-17 11:00,0.005548889,0.039712778,14.39,clear-day,0.38,10,Clear,2.34,1028.36,9.37,0,1392652800,312,0,-6.7,0,1
2014-02-17 12:00,0.005556111,0.006256667,17.61,clear-day,0.32,10,Clear,7.23,1028.28,8.12,0,1392656400,300,0,-7.35,0,1
2014-02-17 13:00,0.005583333,0.006224444,19.04,clear-day,0.31,10,Clear,8.58,1027.93,8.66,0,1392660000,303,0,-6.64,0,1
2014-02-17 14:00,0.005551111,0.006278889,21.08,clear-day,0.29,10,Clear,12.87,1028,6.39,0,1392663600,307,0,-6.07,0,1
2014-02-17 15:00,0.00598,0.006092222,22.51,clear-day,0.27,10,Clear,13.14,1028.11,8.2,0,1392667200,309,0,-6.35,0,1
2014-02-17 16:00,0.006102778,0.005927778,22.29,clear-day,0.27,10,Clear,13.75,1028.09,7.06,0.01,1392670800,296,0,-6.45,0,1
2014-02-17 17:00,0.006101111,0.006831111,21.06,clear-day,0.3,10,Clear,14.8,1028.22,4.51,0,1392674400,315,0,-5.51,0,1
2014-02-17 18:00,0.006143333,0.006946667,11.72,clear-night,0.48,10,Clear,11.72,1028.68,1.14,0,1392678000,329,0,-4.05,0,1
2014-02-17 19:00,0.005724444,0.007953333,6.3,clear-night,0.59,10,Clear,6.3,1028.98,1.11,0.02,1392681600,253,0,-4.84,0,1
2014-02-17 20:00,0.005612778,0.007910556,4.05,clear-night,0.57,10,Clear,-2.57,1029.03,3.13,0,1392685200,108,0,-7.73,0,1
2014-02-17 21:00,0.005604444,0.007783889,1.9,clear-night,0.66,9.98,Clear,1.9,1028.37,2.33,0,1392688800,253,0,-6.91,0,1
2014-02-17 22:00,0.005591111,0.006475556,1.46,clear-night,0.7,10,Clear,-11.13,1027.63,6.84,0.03,1392692400,97,0,-5.89,0,1
2014-02-17 23:00,0.005995,0.006299444,0.58,clear-night,0.73,9.95,Clear,0.58,1027.69,2.3,0,1392696000,288,0,-6.11,0,1
2014-02-18 0:00,0.006022778,0.006121111,-0.53,clear-night,0.73,9.97,Clear,-0.53,1027.13,0.65,0,1392699600,156,0,-6.99,0,2
2014-02-18 1:00,0.006007222,0.005967778,4.22,clear-night,0.66,9.98,Clear,-5.78,1026.89,5.16,0.06,1392703200,111,0,-4.68,0,2
2014-02-18 2:00,0.006058333,0.006009444,6.65,clear-night,0.63,9.91,Clear,-7.6,1025.76,9.88,0,1392706800,120,0,-3.12,0,2
2014-02-18 3:00,0.005775556,0.006223889,8.59,clear-night,0.59,9.91,Clear,8.59,1024.81,1.32,0,1392710400,55,0,-2.59,0,2
2014-02-18 4:00,0.005602222,0.005875556,14.5,partly-cloudy-night,0.46,9.95,Partly Cloudy,0.36,1023.95,12.73,0.26,1392714000,123,0,-2.68,0,2
2014-02-18 5:00,0.005562222,0.005461667,17.11,clear-night,0.39,10,Clear,2.99,1024.34,14.02,0,1392717600,102,0,-3.31,0,2
2014-02-18 6:00,0.005679444,0.006137778,16.85,clear-night,0.4,9.98,Clear,5.26,1023.4,9.54,,1392721200,111,0,-3.17,0,2
2014-02-18 7:00,0.005707778,0.005787778,17.11,cloudy,0.46,9,Overcast,5.51,1023.21,9.64,1,1392724800,109,0,0.04,0,2
2014-02-18 8:00,0.005718333,0.005819444,16.58,clear-day,0.68,2.53,Clear,7.19,1022.84,6.7,,1392728400,63,0,7.83,0,2
2014-02-18 9:00,0.005561111,0.005916111,17.78,snow,0.76,1.94,Light Snow,10.65,1022,4.77,,1392732000,119,0.0016,11.67,0.03,2
2014-02-18 10:00,0.005567222,0.006070556,19.85,cloudy,0.75,2.4,Overcast,11.27,1020.66,6.53,1,1392735600,85,0,13.11,0,2
2014-02-18 11:00,0.005638889,0.006048889,21.9,clear-day,0.72,7.05,Clear,11.56,1019.3,9.43,,1392739200,120,0.0008,14.31,0.01,2
2014-02-18 12:00,0.005546111,0.006234444,21.87,snow,0.8,1.28,Light Snow,11.61,1017.94,9.29,,1392742800,91,0.0075,16.71,0.37,2
2014-02-18 13:00,0.005578333,0.006275,22.9,snow,0.79,0.92,Light Snow,14.25,1016.51,7.36,1,1392746400,94,0.0084,17.37,0.43,2
2014-02-18 14:00,0.005610556,0.006326111,23.66,snow,0.82,0.8,Light Snow,15.93,1015.43,6.42,,1392750000,51,0.009,19.04,0.48,2
2014-02-18 15:00,0.006015556,0.006059444,23.65,snow,0.84,1.65,Light Snow,15.56,1015.17,6.85,,1392753600,61,0.0023,19.59,0.07,2
2014-02-18 16:00,0.006055556,0.006379444,24.45,partly-cloudy-day,0.82,2.22,Mostly Cloudy,24.45,1015.04,2.34,0.75,1392757200,55,0,19.87,0,2
2014-02-18 17:00,0.00609,0.005412778,24.35,clear-day,0.84,2.56,Clear,24.35,1015.26,1.18,,1392760800,7,0,20.2,0,2
2014-02-18 18:00,0.006013333,0.008465,23.26,clear-night,0.87,5.26,Clear,18.94,1015.97,3.31,,1392764400,10,0,19.89,0,2
2014-02-18 19:00,0.005817778,0.007870556,21.93,partly-cloudy-night,0.9,9.04,Mostly Cloudy,21.93,1016.71,2.24,0.75,1392768000,300,0,19.38,0,2
2014-02-18 20:00,0.005603333,0.005983333,22.23,clear-night,0.86,9.34,Clear,16.83,1017.05,3.97,0.11,1392771600,296,0,18.68,0,2
2014-02-18 21:00,0.005631111,0.006218333,22.23,clear-night,0.86,9.42,Clear,13.66,1017.54,7.07,0,1392775200,270,0,18.7,0,2
2014-02-18 22:00,0.005603889,0.005813889,20.06,clear-night,0.82,9,Clear,10.71,1018.11,7.48,0,1392778800,269,0,15.49,0,2
2014-02-18 23:00,0.005634444,0.005622222,19.52,clear-night,0.81,8.3,Clear,11.25,1017.87,6.12,0,1392782400,291,0,14.78,0,2
2014-02-19 0:00,0.005607222,0.005578889,14.36,clear-night,0.88,8.99,Clear,5.1,1017.97,6.12,0,1392786000,259,0,11.54,0,3
2014-02-19 1:00,0.005649444,0.005448333,12.26,clear-night,0.89,6.09,Clear,6.21,1017.88,3.43,0.04,1392789600,234,0,9.64,0,3
2014-02-19 2:00,0.005635556,0.005358333,13.9,clear-night,0.9,8.08,Clear,7.74,1018.47,3.63,0,1392793200,157,0,11.44,0,3
2014-02-19 3:00,0.005585556,0.005433333,13.45,clear-night,0.88,7.37,Clear,5.2,1018.94,5.07,0,1392796800,203,0,10.68,0,3
2014-02-19 4:00,0.005565,0.005641111,12.02,clear-night,0.87,6.5,Clear,12.02,1018.22,2.18,0.01,1392800400,78,0,8.93,0,3
2014-02-19 5:00,0.005615556,0.005773889,12.77,clear-night,0.88,6.24,Clear,5.69,1017.11,4.11,0,1392804000,96,0,9.78,0,3
2014-02-19 6:00,0.005678333,0.005722222,13.91,clear-night,0.88,7.75,Clear,6.27,1016.65,4.65,0,1392807600,100,0,10.95,0,3
2014-02-19 7:00,0.005807222,0.006615556,14.98,clear-day,0.84,7,Clear,14.98,1015.41,1.05,0.05,1392811200,26,0,11.12,0,3
2014-02-19 8:00,0.005701667,0.005393889,16.88,clear-day,0.87,7.59,Clear,16.88,1014.11,2.45,0,1392814800,170,0,13.76,0,3
2014-02-19 9:00,0.005573333,0.006042778,22.39,clear-day,0.79,8.75,Clear,10.9,1013.9,11.62,0,1392818400,121,0,17,0,3
2014-02-19 10:00,0.005573333,0.006125556,27.84,clear-day,0.7,9.14,Clear,20.36,1013.43,7.17,0.22,1392822000,78,0,19.33,0,3
2014-02-19 11:00,0.005514444,0.006121111,30.1,clear-day,0.66,9.59,Clear,22.61,1012.79,7.88,0,1392825600,75,0,20.31,0,3
2014-02-19 12:00,0.005597778,0.007158333,29.21,snow,0.88,1.91,Light Snow,19.2,1011.18,12.15,,1392829200,104,0.0108,26.21,0.51,3
2014-02-19 13:00,0.005616667,0.006577778,29.64,snow,0.92,0.49,Snow,22.41,1009.49,7.35,1,1392832800,91,0.0174,27.67,0.58,3
2014-02-19 14:00,0.005568333,0.006262778,31.57,snow,0.89,1.9,Snow,25.65,1008.14,6.09,,1392836400,71,0.0204,28.75,0.6,3
2014-02-19 15:00,0.005666111,0.006265,32,snow,0.88,7.34,Light Snow,25.24,1007.36,7.38,,1392840000,78,0.0095,28.75,0.49,3
2014-02-19 16:00,0.005712222,0.006315556,32.95,cloudy,0.82,7.5,Overcast,25.56,1006.66,8.77,1,1392843600,88,0,28.05,0,3
2014-02-19 17:00,0.005679444,0.007203333,32.67,clear-day,0.85,7.8,Clear,27.1,1006.56,5.92,,1392847200,83,0.0012,28.76,0.02,3
2014-02-19 18:00,0.00573,0.009241111,32.51,rain,0.9,6.46,Drizzle,27.75,1007.05,4.92,,1392850800,90,0.0061,29.84,0.28,3
2014-02-19 19:00,0.005705,0.008684444,32.33,cloudy,0.9,5.25,Overcast,27.62,1007.66,4.83,1,1392854400,98,0.0025,29.83,0.07,3
2014-02-19 20:00,0.005666111,0.005983889,32.46,clear-night,0.92,4.28,Clear,32.46,1008.7,2.59,,1392858000,293,0.0024,30.28,0.07,3
2014-02-19 21:00,0.00558,0.006654444,32.36,clear-night,0.92,4.02,Clear,25.99,1009.45,6.91,,1392861600,264,0.0021,30.18,0.06,3
2014-02-19 22:00,0.005608889,0.005971111,33.56,rain,0.91,6.14,Drizzle,27.12,1010.59,7.39,1,1392865200,274,0.0085,31.23,0.44,3
2014-02-19 23:00,0.005681667,0.005626667,34.66,clear-night,0.83,8.08,Clear,26.27,1011.74,11.68,,1392868800,274,0.0037,30,0.14,3
2014-02-20 0:00,0.005663889,0.005504444,34.48,clear-night,0.83,8.6,Clear,25.4,1013.57,13.27,,1392872400,273,0,29.9,0,4
2014-02-20 1:00,0.005667778,0.005534444,34.72,partly-cloudy-night,0.78,8.24,Mostly Cloudy,26.92,1015.39,10.38,0.83,1392876000,275,0,28.51,0,4
2014-02-20 2:00,0.005686111,0.005613333,34.21,clear-night,0.77,8.46,Clear,25.71,1016.56,11.64,0,1392879600,276,0,27.69,0,4
2014-02-20 3:00,0.005561111,0.005772222,32.89,clear-night,0.74,9.18,Clear,26.45,1017.17,7.18,0,1392883200,260,0,25.67,0,4
2014-02-20 4:00,0.00562,0.006041667,31.95,clear-night,0.74,9.59,Clear,25.37,1017.59,7.1,0,1392886800,269,0,24.75,0,4
2014-02-20 5:00,0.005624444,0.005834444,29.77,clear-night,0.76,9.1,Clear,23.74,1018.35,5.8,0,1392890400,259,0,23.26,0,4
2014-02-20 6:00,0.005679444,0.006575,29.31,clear-night,0.76,9.12,Clear,23.24,1020.02,5.74,0,1392894000,257,0,22.64,0,4
2014-02-20 7:00,0.005622222,0.006066667,28.42,clear-day,0.77,7.41,Clear,22.78,1020.78,5.1,0.02,1392897600,261,0,22.23,0,4
2014-02-20 8:00,0.005738333,0.006261667,29.39,clear-day,0.78,7.06,Clear,23.25,1021.88,5.84,0,1392901200,243,0,23.34,0,4
2014-02-20 9:00,0.005591111,0.006131111,33.41,clear-day,0.71,8.58,Clear,33.41,1022.4,2.18,0,1392904800,319,0,25.15,0,4
2014-02-20 10:00,0.005579444,0.006137222,36.89,clear-day,0.64,8.89,Clear,34.83,1022.45,3.02,0.02,1392908400,305,0,26.06,0,4
2014-02-20 11:00,0.005523333,0.006236667,39.19,clear-day,0.59,9.77,Clear,36.24,1022.44,4.15,0,1392912000,238,0,26.12,0,4
2014-02-20 12:00,0.005542222,0.006267778,40.48,clear-day,0.55,10,Clear,36.3,1021.88,6.05,0,1392915600,181,0,25.74,0,4
2014-02-20 13:00,0.005542222,0.006350556,43.1,clear-day,0.46,9.97,Clear,38.58,1021.41,7.57,0.04,1392919200,198,0,23.53,0,4
2014-02-20 14:00,0.005545,0.006332222,44.14,clear-day,0.42,10,Clear,41.48,1021.54,4.79,0,1392922800,235,0,22.4,0,4
2014-02-20 15:00,0.005603333,0.006215,43.95,clear-day,0.43,10,Clear,43.95,1020.8,2.1,0,1392926400,223,0,22.65,0,4
2014-02-20 16:00,0.00567,0.006073333,42.94,clear-day,0.45,9.51,Clear,40.32,1020.83,4.48,0.05,1392930000,157,0,23.12,0,4
2014-02-20 17:00,0.005656667,0.007601667,39.41,clear-day,0.62,9.98,Clear,39.41,1020.88,2.84,0,1392933600,207,0,27.32,0,4
2014-02-20 18:00,0.005706667,0.007333333,37.66,clear-night,0.67,9.87,Clear,34.11,1020.54,4.55,,1392937200,180,0,27.57,0,4
2014-02-20 19:00,0.005691111,0.008581667,36.47,rain,0.76,5.56,Light Rain,31.39,1022.01,6.23,0.71,1392940800,196,0.018,29.63,0.58,4
2014-02-20 20:00,0.005602222,0.00662,33.67,rain,0.92,4.1,Light Rain,30.81,1021.54,3.31,,1392944400,83,0.0313,31.6,0.65,4
2014-02-20 21:00,0.005593889,0.005703333,33.3,rain,0.94,4.68,Rain,29.98,1021.33,3.64,,1392948000,91,0.0592,31.79,0.72,4
2014-02-20 22:00,0.005533889,0.005628889,33.67,rain,0.93,8.29,Light Rain,27.89,1020.11,6.45,1,1392951600,79,0.0135,31.81,0.54,4
2014-02-20 23:00,0.005639444,0.005508333,34.07,clear-night,0.91,9.32,Clear,28.11,1018.79,6.81,,1392955200,83,0.0028,31.77,0.09,4
2014-02-21 0:00,0.005655556,0.00561,34.6,clear-night,0.87,8.57,Clear,28.23,1018.13,7.65,,1392958800,92,0,31.2,0,5
2014-02-21 1:00,0.005655,0.005618889,34.48,rain,0.9,6.53,Light Rain,28.31,1017.45,7.27,1,1392962400,80,0.0178,31.84,0.58,5
2014-02-21 2:00,0.005632222,0.005706111,34.13,rain,0.92,4.03,Rain,28.57,1017.55,6.26,,1392966000,69,0.1,31.99,0.78,5
2014-02-21 3:00,0.005589444,0.005974444,34.73,rain,0.88,7.43,Rain,26.26,1015.93,11.91,,1392969600,92,0.0785,31.42,0.75,5
2014-02-21 4:00,0.005576667,0.006258333,34.77,rain,0.88,7.92,Rain,25.23,1015.69,14.74,1,1392973200,106,0.0568,31.55,0.72,5
2014-02-21 5:00,0.005597778,0.006052222,35.53,rain,0.84,8.51,Light Rain,27.64,1015.66,11.03,,1392976800,107,0.0286,31.05,0.64,5
2014-02-21 6:00,0.005677222,0.006274444,35.08,rain,0.87,9.1,Drizzle,27.03,1016.05,11.1,,1392980400,94,0.005,31.61,0.21,5
2014-02-21 7:00,0.005626667,0.006739444,34.99,cloudy,0.87,7.59,Overcast,25.99,1015.64,13.39,1,1392984000,100,0.001,31.63,0.01,5
2014-02-21 8:00,0.005677222,0.006077222,35.89,clear-day,0.85,8.32,Clear,26.31,1015.29,15.8,,1392987600,91,0,31.8,0,5
2014-02-21 9:00,0.005575556,0.006132222,36.05,clear-day,0.85,7.83,Clear,27.05,1014.37,14.2,,1392991200,89,0,31.96,0,5
2014-02-21 10:00,0.005572778,0.006115556,36.48,cloudy,0.85,4.3,Overcast,27.85,1013.82,13.48,1,1392994800,101,0,32.31,0,5
2014-02-21 11:00,0.00552,0.006180556,36.65,clear-day,0.86,4.73,Clear,27.95,1012.84,13.81,,1392998400,92,0,32.81,0,5
2014-02-21 12:00,0.005498333,0.006237778,36.89,clear-day,0.86,5.17,Clear,30.74,1011.69,8.1,,1393002000,86,0.0016,33.21,0.03,5
2014-02-21 13:00,0.005501667,0.006292222,37.41,cloudy,0.87,7.39,Overcast,30.76,1009.66,9.33,1,1393005600,93,0.002,33.77,0.05,5
2014-02-21 14:00,0.005603333,0.006213333,38.21,clear-day,0.86,5.07,Clear,32.95,1007.55,7.05,,1393009200,87,0.0049,34.29,0.21,5
2014-02-21 15:00,0.005626667,0.006106667,38.49,rain,0.87,6.4,Drizzle,32.1,1006.1,9.29,,1393012800,92,0.0067,34.97,0.32,5
2014-02-21 16:00,0.005666111,0.005985556,38.55,rain,0.88,6.35,Light Rain,33.86,1005.36,6.26,1,1393016400,59,0.0423,35.45,0.69,5
2014-02-21 17:00,0.005786667,0.006400556,37.98,rain,0.91,4.19,Light Rain,37.98,1006.31,1.23,,1393020000,159,0.036,35.66,0.67,5
2014-02-21 18:00,0.005691667,0.007422778,37.69,rain,0.94,8.49,Light Rain,34.25,1008.14,4.42,,1393023600,293,0.0465,36.1,0.7,5
2014-02-21 19:00,0.005702778,0.007312778,36.81,rain,0.92,8.33,Drizzle,31.76,1007.11,6.29,0.83,1393027200,246,0.0086,34.68,0.45,5
2014-02-21 20:00,0.005646111,0.006982778,36.6,clear-night,0.91,7.83,Clear,30.92,1008.28,7.2,0,1393030800,256,0.001,34.29,0.01,5
2014-02-21 21:00,0.005691111,0.008946667,34.37,clear-night,0.93,7.16,Clear,30.27,1009.19,4.55,0.03,1393034400,255,0,32.44,0,5
2014-02-21 22:00,0.005562778,0.00718,31.41,clear-night,0.97,2.12,Clear,31.41,1009.3,1.12,0.22,1393038000,181,0,30.57,0,5
2014-02-21 23:00,0.005626667,0.006551111,30.17,fog,0.95,1.28,Foggy,27.13,1009.61,3.08,0.08,1393041600,193,0,28.9,0,5
2014-02-22 0:00,0.005672778,0.006663889,29.59,clear-night,0.96,4.13,Clear,24.25,1010.48,5,0,1393045200,207,0,28.52,0,6
2014-02-22 1:00,0.005625556,0.006697778,30.29,clear-night,0.88,5.36,Clear,30.29,1011.11,1.84,0.03,1393048800,177,0,27.29,0,6
2014-02-22 2:00,0.005641111,0.006848333,28.68,clear-night,0.94,5.34,Clear,24.09,1011.54,4.13,0.01,1393052400,206,0,27.12,0,6
2014-02-22 3:00,0.005537778,0.006871111,28.11,clear-night,0.92,6.35,Clear,23.07,1011.77,4.45,0,1393056000,208,0,26,0,6
2014-02-22 4:00,0.005571111,0.007006111,27.6,clear-night,0.92,6.87,Clear,21.73,1011.96,5.17,0.04,1393059600,216,0,25.54,0,6
2014-02-22 5:00,0.005563889,0.00609,28,clear-night,0.89,7.69,Clear,22.61,1012.58,4.77,0,1393063200,207,0,25.1,0,6
2014-02-22 6:00,0.005693333,0.006204444,33.89,clear-night,0.59,9.05,Clear,26.52,1013.28,9.13,0.01,1393066800,258,0,21,0,6
2014-02-22 7:00,0.005697222,0.006167222,34.49,clear-day,0.54,9.44,Clear,28.49,1013.54,7.02,0.02,1393070400,255,0,19.72,0,6
2014-02-22 8:00,0.005688333,0.006463889,35.52,clear-day,0.55,9.42,Clear,30.16,1013.96,6.37,0,1393074000,246,0,21.07,0,6
2014-02-22 9:00,0.118865556,0.007122778,38.49,clear-day,0.52,9.89,Clear,32.74,1013.45,8.02,0,1393077600,229,0,22.41,0,6
2014-02-22 10:00,0.16386,0.007017778,41.98,clear-day,0.44,10,Clear,36.3,1012.79,9.53,0.02,1393081200,212,0,21.74,0,6
2014-02-22 11:00,0.120955556,0.007061111,43.98,clear-day,0.41,10,Clear,38.77,1012.21,9.5,0,1393084800,195,0,21.89,0,6
2014-02-22 12:00,0.005506111,0.007065,44.93,clear-day,0.37,10,Clear,38.27,1011.58,14.56,0,1393088400,213,0,20.27,0,6
2014-02-22 13:00,0.005531667,0.007025,47.2,clear-day,0.33,10,Clear,41.78,1010.33,12.38,0.07,1393092000,222,0,19.72,0,6
2014-02-22 14:00,0.178808889,0.006860556,48.15,clear-day,0.32,10,Clear,42.52,1009.78,14.05,0,1393095600,242,0,19.72,0,6
2014-02-22 15:00,0.133937778,0.006455,48.67,clear-day,0.3,10,Clear,43.31,1009.96,13.58,0,1393099200,248,0,18.42,0,6
2014-02-22 16:00,0.069795,0.006573333,48.61,clear-day,0.27,10,Clear,42.43,1010.23,16.87,0.05,1393102800,269,0,16.46,0,6
2014-02-22 17:00,0.115988889,0.007201667,48.44,clear-day,0.28,10,Clear,43.39,1010.73,12.24,0,1393106400,257,0,17.07,0,6
2014-02-22 18:00,0.140181111,0.007191667,45.76,clear-night,0.32,10,Clear,41.14,1011.46,9.08,0,1393110000,263,0,17.84,0,6
2014-02-22 19:00,0.129936111,0.00631,44.03,clear-night,0.34,10,Clear,38.53,1011.95,10.3,0.02,1393113600,260,0,17.28,0,6
2014-02-22 20:00,0.005561667,0.006275556,42.25,clear-night,0.36,10,Clear,36.98,1012.27,8.72,0,1393117200,262,0,17.5,0,6
2014-02-22 21:00,0.005546667,0.006251667,42.3,clear-night,0.37,10,Clear,37.64,1012.72,7.5,0,1393120800,266,0,17.95,0,6
2014-02-22 22:00,0.005575,0.006373889,39.22,clear-night,0.43,10,Clear,34.34,1013.3,6.75,0.1,1393124400,209,0,18.46,0,6
2014-02-22 23:00,0.005662778,0.005888333,37.72,clear-night,0.44,10,Clear,34.32,1013.78,4.39,0,1393128000,257,0,17.75,0,6
2014-02-23 0:00,0.005672222,0.00592,34.79,clear-night,0.56,10,Clear,29.57,1014,5.98,0,1393131600,225,0,20.59,0,0
2014-02-23 1:00,0.005647222,0.006025,33.69,partly-cloudy-night,0.6,10,Partly Cloudy,29.33,1014.32,4.7,0.54,1393135200,223,0,21.39,0,0
2014-02-23 2:00,0.005627778,0.006143333,36.76,clear-night,0.52,10,Clear,32.65,1014.5,5.03,0,1393138800,251,0,21.01,0,0
2014-02-23 3:00,0.00557,0.006076111,39.41,clear-night,0.49,10,Clear,33.58,1014.62,8.56,0,1393142400,257,0,21.62,0,0
2014-02-23 4:00,0.005551111,0.0061,37.47,partly-cloudy-night,0.55,10,Mostly Cloudy,32.45,1014.26,6.44,0.62,1393146000,256,0,22.74,0,0
2014-02-23 5:00,0.005577222,0.006066667,37.34,clear-night,0.56,10,Clear,37.34,1014.27,2.43,0,1393149600,264,0,22.94,0,0
2014-02-23 6:00,0.005711667,0.006186111,38.53,clear-night,0.53,10,Clear,33.27,1014.44,7.17,0,1393153200,263,0,22.87,0,0
2014-02-23 7:00,0.012553889,0.006076111,37.28,partly-cloudy-day,0.56,10,Mostly Cloudy,33.33,1014.72,4.93,0.64,1393156800,254,0,23.25,0,0
2014-02-23 8:00,0.167321667,0.006117222,37.39,clear-day,0.6,10,Clear,33.23,1014.83,5.22,0,1393160400,213,0,24.89,0,0
2014-02-23 9:00,0.005659444,0.006182222,38.89,clear-day,0.57,10,Clear,35.12,1014.82,5.06,0,1393164000,217,0,24.84,0,0
2014-02-23 10:00,0.117394444,0.006085,41.13,partly-cloudy-day,0.5,10,Partly Cloudy,37.34,1014.34,5.64,0.44,1393167600,250,0,23.8,0,0
2014-02-23 11:00,0.154349444,0.005906111,42.54,clear-day,0.45,10,Clear,38.38,1013.74,6.68,0,1393171200,247,0,22.88,0,0
