date&time,AC,Furnace,temp,hum,dayofweeks
2014-07-21 1:00,0.000021667,0.008985556,59.71,0.88,1
2014-07-21 2:00,0.000023333,0.009202778,58.56,0.89,1
2014-07-21 3:00,0.00002,0.009081111,57.81,0.9,1
2014-07-21 4:00,0.000017778,0.009195556,57.08,0.91,1
2014-07-21 5:00,0.000038333,0.009134444,56.23,0.93,1
2014-07-21 6:00,0.000021111,0.009192222,55.95,0.92,1
2014-07-21 7:00,0.000003333,0.009392778,58.94,0.89,1
2014-07-21 8:00,0.000038889,0.009567222,63.1,0.82,1
2014-07-21 9:00,0.000024444,0.009516667,66.9,0.74,1
2014-07-21 10:00,0.000021111,0.009386667,71.18,0.63,1
2014-07-21 11:00,0.000021667,0.009529444,74.72,0.53,1
2014-07-21 12:00,0.000021667,0.009462778,76.69,0.5,1
2014-07-21 13:00,0.000020556,0.009376111,78.66,0.48,1
2014-07-21 14:00,0.000031111,0.009271111,80.13,0.47,1
2014-07-21 15:00,0.000025,0.009186111,80.93,0.46,1
2014-07-21 16:00,0.000021111,0.009247222,81.31,0.45,1
2014-07-21 17:00,0.000020556,0.009306667,81.35,0.46,1
2014-07-21 18:00,0.000004444,0.009300556,80.7,0.48,1
2014-07-21 19:00,0.000023889,0.009215556,78.39,0.55,1
2014-07-21 20:00,1.799163333,0.302951111,75.06,0.62,1
2014-07-21 21:00,2.530515556,0.424189444,71.8,0.7,1
2014-07-21 22:00,1.387721667,0.277147778,69.43,0.76,1
2014-07-21 23:00,1.509754444,0.302875556,67.41,0.81,1
2014-07-22 0:00,0.000032778,0.00908,66.51,0.83,2
2014-07-22 1:00,0.000041667,0.009665556,65.31,0.85,2
2014-07-22 2:00,0.000035,0.009013333,64.65,0.87,2
2014-07-22 3:00,0.000028333,0.009112222,63.67,0.9,2
2014-07-22 4:00,0.000024444,0.009030556,62.48,0.91,2
2014-07-22 5:00,0.000025556,0.008931667,61.88,0.92,2
2014-07-22 6:00,0.000026667,0.008907778,61.63,0.91,2
2014-07-22 7:00,0.000007778,0.009255,64.72,0.89,2
2014-07-22 8:00,0.000018333,0.009145,68.78,0.82,2
2014-07-22 9:00,0.000026111,0.009422222,72.77,0.74,2
2014-07-22 10:00,0.00002,0.009136667,76.97,0.68,2
2014-07-22 11:00,0.000014444,0.009043333,80.53,0.62,2
2014-07-22 12:00,0.000018889,0.009084444,83.05,0.57,2
2014-07-22 13:00,0.000017222,0.009073889,85.07,0.51,2
2014-07-22 14:00,0.000017222,0.009312222,86.42,0.5,2
2014-07-22 15:00,0.000011111,0.009349444,86.94,0.48,2
2014-07-22 16:00,0.000018333,0.009309444,86.87,0.48,2
2014-07-22 17:00,0.000028333,0.009378889,87.01,0.49,2
2014-07-22 18:00,0.000010556,0.00929,85.78,0.52,2
2014-07-22 19:00,2.76069,0.423494444,83.48,0.58,2
2014-07-22 20:00,2.707218333,0.421710556,81.02,0.63,2
2014-07-22 21:00,2.633206111,0.414589444,78.4,0.69,2
2014-07-22 22:00,2.612356667,0.416078333,76.75,0.72,2
2014-07-22 23:00,2.571455,0.418210556,75.15,0.75,2
2014-07-23 0:00,2.539065556,0.425487222,73.42,0.78,3
2014-07-23 1:00,0.615758889,0.150507778,72.39,0.8,3
2014-07-23 2:00,0.655552222,0.15873,71.03,0.82,3
2014-07-23 3:00,1.146533333,0.242217778,70.3,0.82,3
2014-07-23 4:00,0.000031667,0.009195,69.38,0.85,3
2014-07-23 5:00,1.258742778,0.263456111,68.68,0.86,3
2014-07-23 6:00,0.000048333,0.009165556,68.3,0.87,3
2014-07-23 7:00,0.000022222,0.009317778,70.49,0.84,3
2014-07-23 8:00,0.000003333,0.009695556,73.76,0.79,3
2014-07-23 9:00,0.000017778,0.009285556,76.74,0.74,3
2014-07-23 10:00,0.000017778,0.009303889,79.6,0.7,3
2014-07-23 11:00,0.000017778,0.009086111,82.49,0.66,3
2014-07-23 12:00,0.000017222,0.009198889,84.77,0.62,3
2014-07-23 13:00,0.000018889,0.009193333,86.94,0.59,3
2014-07-23 14:00,0.000018889,0.009267778,87.96,0.57,3
2014-07-23 15:00,0.000019444,0.009262778,88.85,0.54,3
2014-07-23 16:00,0.000001667,0.009358333,88.55,0.55,3
2014-07-23 17:00,0.327270556,0.094999444,87.17,0.59,3
2014-07-23 18:00,0.000007778,0.009446667,83.27,0.65,3
2014-07-23 19:00,2.787279444,0.417413333,81.07,0.71,3
2014-07-23 20:00,2.330076111,0.422495556,75.57,0.79,3
2014-07-23 21:00,2.466202778,0.426371667,73.66,0.84,3
2014-07-23 22:00,2.458652778,0.419858333,71.19,0.89,3
2014-07-23 23:00,2.421511667,0.411188889,70.62,0.92,3
2014-07-24 0:00,0.979822222,0.172161667,70.15,0.92,4
2014-07-24 1:00,1.575099444,0.312561111,70.04,0.9,4
2014-07-24 2:00,1.449483333,0.297238889,69.68,0.9,4
2014-07-24 3:00,1.035968333,0.236707222,69.12,0.89,4
2014-07-24 4:00,1.391778333,0.284661667,68.3,0.89,4
2014-07-24 5:00,0.000028889,0.00901,67.72,0.89,4
2014-07-24 6:00,0.760359444,0.179268889,67.46,0.88,4
2014-07-24 7:00,0.000005556,0.0093,67.48,0.84,4
2014-07-24 8:00,0.000020556,0.009468333,68.32,0.8,4
2014-07-24 9:00,0.000012778,0.009279444,70.69,0.72,4
2014-07-24 10:00,0.000015556,0.009162778,72.38,0.68,4
2014-07-24 11:00,0.000016667,0.009170556,74.54,0.62,4
2014-07-24 12:00,0.000014444,0.009154444,76.03,0.57,4
2014-07-24 13:00,0.000015556,0.009212778,77.09,0.52,4
2014-07-24 14:00,0.000017778,0.009240556,77.38,0.49,4
2014-07-24 15:00,0.000018333,0.009177222,77.75,0.49,4
2014-07-24 16:00,0.000013889,0.009398889,78.31,0.47,4
2014-07-24 17:00,0.000017778,0.009312778,77.81,0.47,4
2014-07-24 18:00,0.000004444,0.00949,76.67,0.49,4
2014-07-24 19:00,2.570662222,0.429957778,75.66,0.51,4
2014-07-24 20:00,2.486176111,0.424566667,71.36,0.6,4
2014-07-24 21:00,2.406155556,0.421677222,66.48,0.73,4
2014-07-24 22:00,1.013094444,0.229629444,64.13,0.79,4
2014-07-24 23:00,1.200933889,0.263613333,62.55,0.82,4
2014-07-25 0:00,0.463570556,0.092995,61.03,0.83,5
2014-07-25 1:00,0.000033333,0.009226111,59.68,0.85,5
2014-07-25 2:00,0.000034444,0.009082778,58.15,0.86,5
2014-07-25 3:00,0.000032778,0.009137222,57.8,0.85,5
2014-07-25 4:00,0.000027778,0.009185556,56.21,0.88,5
2014-07-25 5:00,0.000039444,0.009167222,55.32,0.9,5
2014-07-25 6:00,0.000021111,0.009169444,54.07,0.9,5
2014-07-25 7:00,0.000006111,0.009486667,56.77,0.88,5
2014-07-25 8:00,0.000055556,0.009787778,60.93,0.78,5
2014-07-25 9:00,0.000022778,0.009512222,64.7,0.69,5
2014-07-25 10:00,0.000024444,0.009437222,68.85,0.6,5
2014-07-25 11:00,0.000025556,0.009527778,71.83,0.53,5
2014-07-25 12:00,0.000028333,0.009451667,74.34,0.5,5
2014-07-25 13:00,0.000028333,0.009274444,76.34,0.48,5
2014-07-25 14:00,0.000048889,0.009303889,77.72,0.46,5
2014-07-25 15:00,0.000035,0.009396111,79.16,0.43,5
2014-07-25 16:00,0.000021111,0.009228333,79.47,0.43,5
2014-07-25 17:00,0.000091667,0.009103889,79.37,0.43,5
2014-07-25 18:00,0.000041667,0.009236111,78.76,0.45,5
2014-07-25 19:00,2.621716111,0.43038,77.03,0.5,5
2014-07-25 20:00,2.514757222,0.421918333,72.88,0.62,5
2014-07-25 21:00,2.454865556,0.416495556,66.48,0.8,5
2014-07-25 22:00,0.000124444,0.024953333,64.27,0.84,5
2014-07-25 23:00,0.000011111,0.009018333,63.03,0.85,5
2014-07-26 0:00,0.000025,0.008927222,61.92,0.87,6
2014-07-26 1:00,0.000023889,0.008832222,61.08,0.87,6
2014-07-26 2:00,0.000027222,0.00891,60.72,0.87,6
2014-07-26 3:00,0.000025556,0.008977222,60.09,0.88,6
2014-07-26 4:00,0.000022222,0.009008889,59.43,0.91,6
2014-07-26 5:00,0.000025,0.009026667,59.19,0.91,6
2014-07-26 6:00,0.000043333,0.008977778,59.55,0.9,6
2014-07-26 7:00,0.000031111,0.009143333,60.95,0.91,6
2014-07-26 8:00,0.000048889,0.009172778,65.06,0.85,6
2014-07-26 9:00,0.000285,0.008969444,69.56,0.74,6
2014-07-26 10:00,0.297582222,0.099122778,73.71,0.62,6
2014-07-26 11:00,0.000025,0.009165,77.2,0.5,6
2014-07-26 12:00,0.000160556,0.008990556,78.9,0.45,6
2014-07-26 13:00,0.000009444,0.009137778,78.58,0.44,6
2014-07-26 14:00,0.000011667,0.009202778,78.92,0.46,6
2014-07-26 15:00,0.000025,0.009096111,79.05,0.47,6
2014-07-26 16:00,0.000425556,0.008846667,78.58,0.49,6
2014-07-26 17:00,0.000259444,0.008871111,78.1,0.5,6
2014-07-26 18:00,0.000083333,0.008976667,77.15,0.54,6
2014-07-26 19:00,1.234437222,0.243449444,75.81,0.58,6
2014-07-26 20:00,2.557914444,0.420181667,73.41,0.63,6
2014-07-26 21:00,2.496993889,0.419516667,69.88,0.72,6
2014-07-26 22:00,2.429352222,0.416407778,68.04,0.79,6
2014-07-26 23:00,1.069752778,0.227638333,67.03,0.83,6
2014-07-27 0:00,0.626113333,0.154502222,65.61,0.87,0
2014-07-27 1:00,0.000020556,0.008813333,64.93,0.9,0
2014-07-27 2:00,0.000021111,0.008856667,65.11,0.89,0
2014-07-27 3:00,0.000020556,0.008847778,65.68,0.9,0
2014-07-27 4:00,0.000020556,0.009014444,66.3,0.9,0
2014-07-27 5:00,0.000012778,0.008993889,66.71,0.91,0
2014-07-27 6:00,0.000017778,0.009103333,67.75,0.89,0
2014-07-27 7:00,0.000024444,0.008989444,68.96,0.88,0
2014-07-27 8:00,0.000012222,0.008857778,71.07,0.83,0
2014-07-27 9:00,0.000057222,0.009376111,72.31,0.8,0
2014-07-27 10:00,0.000056111,0.008892222,71.22,0.85,0
2014-07-27 11:00,0.000046111,0.009098889,71.68,0.86,0
2014-07-27 12:00,0.000032222,0.008998333,71.54,0.87,0
2014-07-27 13:00,0.000176111,0.009050556,74.04,0.84,0
2014-07-27 14:00,0.000567778,0.008346111,75.72,0.79,0
2014-07-27 15:00,0.000046667,0.008633333,78.28,0.73,0
2014-07-27 16:00,0.000002222,0.008903889,78.37,0.73,0
2014-07-27 17:00,0.000004444,0.008767222,79.05,0.71,0
2014-07-27 18:00,0.000044444,0.008802222,76.03,0.75,0
2014-07-27 19:00,0.995043333,0.175573333,72.7,0.81,0
2014-07-27 20:00,2.437140556,0.412592778,70.26,0.86,0
2014-07-27 21:00,2.377571667,0.413981667,69.04,0.88,0
2014-07-27 22:00,1.846704444,0.33855,67.41,0.9,0
2014-07-27 23:00,1.746469444,0.343508889,66.35,0.9,0
2014-07-28 0:00,0.510301667,0.096699444,65.88,0.93,1
2014-07-28 1:00,0.000031667,0.008848333,65.3,0.92,1
2014-07-28 2:00,1.198602222,0.246717222,65.27,0.93,1
2014-07-28 3:00,0.000021111,0.008905556,65.64,0.93,1
2014-07-28 4:00,0.000018333,0.008885,66.14,0.94,1
2014-07-28 5:00,0.000021111,0.008847222,66.99,0.94,1
2014-07-28 6:00,0.000017778,0.008967222,68.11,0.94,1
2014-07-28 7:00,0.00006,0.009162778,68.72,0.93,1
2014-07-28 8:00,0.000011667,0.009157778,69.67,0.91,1
2014-07-28 9:00,0.000030556,0.009188333,71.26,0.88,1
2014-07-28 10:00,0.00003,0.009109444,72.05,0.85,1
2014-07-28 11:00,0.000026111,0.00941,73.43,0.81,1
2014-07-28 12:00,0.000027222,0.009468889,75.2,0.76,1
2014-07-28 13:00,0.000025556,0.009361111,77.06,0.72,1
2014-07-28 14:00,0.000021111,0.009196111,78.36,0.69,1
2014-07-28 15:00,0.000023889,0.009116667,79,0.68,1
2014-07-28 16:00,0.000029444,0.009266111,79.14,0.66,1
2014-07-28 17:00,0.000023889,0.009342222,75.17,0.69,1
2014-07-28 18:00,0.000037778,0.009258333,71.71,0.76,1
2014-07-28 19:00,2.465847778,0.421843333,71.07,0.74,1
2014-07-28 20:00,2.431381667,0.410478333,69.57,0.78,1
2014-07-28 21:00,0.000039444,0.008745,68.11,0.81,1
2014-07-28 22:00,0.000035,0.008856667,66.17,0.85,1
2014-07-28 23:00,0.000013889,0.009021111,65.8,0.83,1
2014-07-29 0:00,0.00001,0.008879444,64.56,0.83,2
2014-07-29 1:00,0.000021667,0.008918333,63.56,0.81,2
2014-07-29 2:00,0.000022222,0.009005556,63.46,0.8,2
2014-07-29 3:00,0.000020556,0.00904,62.6,0.8,2
2014-07-29 4:00,0.000023889,0.009119444,61.83,0.8,2
2014-07-29 5:00,0.000038333,0.009236667,61.23,0.8,2
2014-07-29 6:00,0.000026111,0.009035,60.48,0.81,2
2014-07-29 7:00,0.000046667,0.009051111,61.56,0.78,2
2014-07-29 8:00,0.000047778,0.009470556,63.65,0.73,2
2014-07-29 9:00,0.000023333,0.009142778,65.17,0.69,2
2014-07-29 10:00,0.000023333,0.009101111,67.23,0.63,2
2014-07-29 11:00,0.000017778,0.009466111,69.3,0.58,2
2014-07-29 12:00,0.000020556,0.009585556,71.11,0.53,2
2014-07-29 13:00,0.00002,0.009437778,72.58,0.49,2
2014-07-29 14:00,0.00002,0.009498889,73.36,0.47,2
2014-07-29 15:00,0.000016111,0.009459444,73.48,0.46,2
2014-07-29 16:00,0.000016667,0.009502222,73.36,0.46,2
2014-07-29 17:00,0.000038889,0.009383889,72.61,0.47,2
2014-07-29 18:00,0.000005,0.009326111,72.3,0.48,2
2014-07-29 19:00,2.463036667,0.432244444,70.39,0.54,2
2014-07-29 20:00,2.382862778,0.419162778,67.11,0.64,2
2014-07-29 21:00,2.338330556,0.417670556,62.16,0.79,2
2014-07-29 22:00,0.000044444,0.008903333,59.82,0.84,2
2014-07-29 23:00,0.000027222,0.009014444,58.07,0.88,2
2014-07-30 0:00,0.000026111,0.009199444,57.13,0.89,3
2014-07-30 1:00,0.00003,0.009100556,56.95,0.88,3
2014-07-30 2:00,0.00003,0.009143889,56.5,0.9,3
2014-07-30 3:00,0.000017222,0.009122222,56.88,0.89,3
2014-07-30 4:00,0.000016667,0.009156667,56.63,0.9,3
2014-07-30 5:00,0.000028333,0.009216667,56.54,0.89,3
2014-07-30 6:00,0.000024444,0.009223333,56.44,0.91,3
2014-07-30 7:00,0.000057222,0.009593333,57.97,0.89,3
2014-07-30 8:00,0.000133333,0.009758333,60.54,0.84,3
2014-07-30 9:00,0.000025556,0.009388333,63.09,0.77,3
2014-07-30 10:00,0.000023333,0.009239444,66.53,0.69,3
2014-07-30 11:00,0.000026111,0.009195,70.24,0.6,3
2014-07-30 12:00,0.000017222,0.00929,72.61,0.52,3
2014-07-30 13:00,0.000018333,0.009177222,73.3,0.48,3
2014-07-30 14:00,0.000020556,0.009263333,74.63,0.43,3
2014-07-30 15:00,0.000015556,0.009176111,75.39,0.42,3
2014-07-30 16:00,0.000034444,0.009313333,75.49,0.4,3
2014-07-30 17:00,0.000043333,0.009232222,76.26,0.39,3
2014-07-30 18:00,0.000002778,0.009178333,75.45,0.41,3
2014-07-30 19:00,2.512032222,0.422030556,73.99,0.45,3
2014-07-30 20:00,1.367461667,0.275493333,68.88,0.63,3
2014-07-30 21:00,1.369562222,0.241970556,63.06,0.77,3
2014-07-30 22:00,0.000030556,0.00906,60.3,0.83,3
2014-07-30 23:00,0.49142,0.138328889,59.14,0.85,3
2014-07-31 0:00,0.000057222,0.009033889,57.87,0.88,4
2014-07-31 1:00,0.000027778,0.009121667,57.45,0.88,4
2014-07-31 2:00,0.000037222,0.009026111,56.33,0.9,4
2014-07-31 3:00,0.000022778,0.009072222,55.55,0.92,4
2014-07-31 4:00,0.000021667,0.009098333,55.37,0.91,4
2014-07-31 5:00,0.000021667,0.009157778,55.03,0.92,4
2014-07-31 6:00,0.000045,0.00919,54.84,0.93,4
2014-07-31 7:00,0.000048889,0.009225,57.01,0.91,4
2014-07-31 8:00,0.00024,0.009155,61.17,0.86,4
2014-07-31 9:00,0.000021111,0.009182778,65.43,0.76,4
2014-07-31 10:00,0.000023333,0.009084444,69.01,0.7,4
2014-07-31 11:00,0.000011111,0.009438333,72.01,0.63,4
2014-07-31 12:00,0.000016667,0.009238889,74.16,0.57,4
2014-07-31 13:00,0.000026111,0.009075,76.1,0.52,4
2014-07-31 14:00,0.000028889,0.009029444,77.81,0.49,4
2014-07-31 15:00,0.00002,0.009053889,78.31,0.5,4
2014-07-31 16:00,0.000019444,0.009135,78.25,0.49,4
2014-07-31 17:00,0.000046111,0.009309444,77.82,0.5,4
2014-07-31 18:00,0.000018889,0.00903,76.12,0.54,4
2014-07-31 19:00,2.562876111,0.419974444,74.75,0.6,4
2014-07-31 20:00,2.511203889,0.415532778,71.89,0.66,4
2014-07-31 21:00,2.479241111,0.419491111,69.59,0.73,4
2014-07-31 22:00,0.000065,0.008883333,67.04,0.8,4
2014-07-31 23:00,0.000028333,0.009579444,65.59,0.82,4
2014-08-01 0:00,0.000028333,0.008932778,64.53,0.85,5
2014-08-01 1:00,1.138242778,0.207130556,63.14,0.88,5
2014-08-01 2:00,0.000025556,0.008906667,62.16,0.9,5
2014-08-01 3:00,0.000016667,0.008976667,62.32,0.91,5
2014-08-01 4:00,0.000011111,0.008984444,63.12,0.91,5
2014-08-01 5:00,0.000012222,0.009103333,63.63,0.91,5
2014-08-01 6:00,0.000010556,0.008969444,64.53,0.9,5
2014-08-01 7:00,0.000013889,0.009131667,65.72,0.89,5
2014-08-01 8:00,0.000002778,0.009286111,68.66,0.85,5
2014-08-01 9:00,0.000022778,0.009137222,70.69,0.81,5
2014-08-01 10:00,0.000018333,0.009272778,74.34,0.73,5
2014-08-01 11:00,0.000016111,0.009131667,77.54,0.66,5
2014-08-01 12:00,0.000015556,0.009053889,80.25,0.59,5
2014-08-01 13:00,0.000016667,0.009351667,80.48,0.55,5
2014-08-01 14:00,0.00001,0.009505556,79.03,0.58,5
2014-08-01 15:00,0.000007778,0.009251667,80.11,0.57,5
2014-08-01 16:00,0.000015556,0.009188333,79.47,0.6,5
2014-08-01 17:00,0.000011667,0.00937,77.87,0.66,5
2014-08-01 18:00,0.000281111,0.008848333,75.47,0.71,5
2014-08-01 19:00,2.432233333,0.425476667,72.7,0.77,5
2014-08-01 20:00,2.379725556,0.415690556,70.66,0.81,5
2014-08-01 21:00,0.007755,0.048855,69.53,0.83,5
2014-08-01 22:00,0.000088333,0.009401111,68.09,0.87,5
2014-08-01 23:00,0.000066111,0.00897,67.17,0.88,5
2014-08-02 0:00,0.000040556,0.008959444,66.69,0.9,6
2014-08-02 1:00,0.000038333,0.008817222,66.03,0.92,6
2014-08-02 2:00,0.000044444,0.008873889,65.77,0.92,6
2014-08-02 3:00,0.000043889,0.008951111,65.56,0.94,6
2014-08-02 4:00,0.000036111,0.009070556,65.53,0.93,6
2014-08-02 5:00,0.000058333,0.008917222,65.7,0.93,6
2014-08-02 6:00,0.000042778,0.008963333,65.59,0.93,6
2014-08-02 7:00,0.000039444,0.009071111,66.12,0.93,6
2014-08-02 8:00,0.000051111,0.00886,66.82,0.91,6
2014-08-02 9:00,0.00008,0.009132778,67.79,0.86,6
2014-08-02 10:00,0.000005556,0.009195556,68.56,0.82,6
2014-08-02 11:00,0.000012222,0.009092222,69.4,0.73,6
2014-08-02 12:00,0.000008333,0.009225556,70.38,0.71,6
2014-08-02 13:00,0.000003333,0.009040556,71.89,0.64,6
2014-08-02 14:00,0.000015,0.009136111,72.64,0.61,6
2014-08-02 15:00,0.000018889,0.008975,72.9,0.61,6
2014-08-02 16:00,0.000019444,0.009156111,72.79,0.61,6
2014-08-02 17:00,2.385813333,0.395906667,71.28,0.65,6
2014-08-02 18:00,2.491872778,0.417198333,70.39,0.68,6
2014-08-02 19:00,2.472183889,0.423827778,69.16,0.72,6
2014-08-02 20:00,2.397418333,0.416527778,66.93,0.77,6
2014-08-02 21:00,1.793009444,0.350996667,64.35,0.83,6
2014-08-02 22:00,0.469647222,0.090965,62.35,0.88,6
2014-08-02 23:00,0.000033889,0.008846111,61.03,0.9,6
2014-08-03 0:00,0.000032778,0.008901111,59.84,0.92,0
2014-08-03 1:00,0.000022778,0.009155556,59.93,0.91,0
2014-08-03 2:00,0.000022778,0.009036667,58.84,0.92,0
2014-08-03 3:00,0.000024444,0.009012778,58.56,0.93,0
2014-08-03 4:00,0.000018889,0.008968333,59.22,0.91,0
2014-08-03 5:00,0.000021111,0.009017222,59.37,0.92,0
2014-08-03 6:00,0.000012778,0.009087778,59.3,0.94,0
2014-08-03 7:00,0.000072222,0.00921,60.51,0.91,0
2014-08-03 8:00,0.000053889,0.009177778,61.8,0.89,0
2014-08-03 9:00,0.000052778,0.009131667,64.07,0.85,0
2014-08-03 10:00,0.000001111,0.009392778,66.47,0.8,0
2014-08-03 11:00,0.000077778,0.009132222,69.26,0.73,0
2014-08-03 12:00,0.000033889,0.009078333,71,0.69,0
2014-08-03 13:00,0.000010556,0.009280556,72.34,0.66,0
2014-08-03 14:00,0.000016667,0.008981111,73.88,0.64,0
2014-08-03 15:00,0.000028333,0.009226111,74.24,0.64,0
2014-08-03 16:00,0.000025556,0.00924,75.04,0.62,0
2014-08-03 17:00,0.000041667,0.009136667,74.64,0.63,0
2014-08-03 18:00,0.000016111,0.009069444,74.41,0.64,0
2014-08-03 19:00,0.110888333,0.067459444,73.48,0.66,0
2014-08-03 20:00,1.223702222,0.211385,70.84,0.76,0
2014-08-03 21:00,2.440562778,0.417555,66.85,0.86,0
2014-08-03 22:00,0.534802222,0.1012,66.01,0.87,0
2014-08-03 23:00,1.085224444,0.232335,65.19,0.88,0
2014-08-04 0:00,0.000035,0.008942222,64.81,0.89,1
2014-08-04 1:00,0.000022222,0.008973333,64.4,0.9,1
2014-08-04 2:00,0.000011111,0.009079444,63.95,0.92,1
2014-08-04 3:00,0.000013889,0.009202778,63.67,0.92,1
2014-08-04 4:00,0.000015556,0.009026111,63.57,0.92,1
2014-08-04 5:00,0.000018889,0.009111667,63.67,0.92,1
2014-08-04 6:00,0.000427778,0.008704444,63.96,0.92,1
2014-08-04 7:00,0.000578333,0.008814444,64.82,0.91,1
2014-08-04 8:00,0.000453333,0.008797778,66.66,0.87,1
2014-08-04 9:00,0.000003333,0.00949,70.14,0.79,1
2014-08-04 10:00,0.000017778,0.009354444,73.4,0.72,1
2014-08-04 11:00,0.00002,0.009109444,76.18,0.66,1
2014-08-04 12:00,0.000022222,0.009130556,78.04,0.62,1
2014-08-04 13:00,0.000019444,0.009182778,78.75,0.6,1
2014-08-04 14:00,0.000016111,0.009095,78.2,0.65,1
2014-08-04 15:00,0.000033889,0.009149444,79.66,0.61,1
2014-08-04 16:00,0.000002222,0.009178889,79.93,0.6,1
2014-08-04 17:00,0.000028889,0.009066111,80.49,0.59,1
2014-08-04 18:00,0.000003333,0.009175556,80.43,0.58,1
2014-08-04 19:00,2.640146111,0.418177778,78.61,0.63,1
2014-08-04 20:00,2.556576111,0.413877778,75,0.73,1
2014-08-04 21:00,0.922432222,0.19878,71.79,0.81,1
2014-08-04 22:00,1.290162222,0.261227778,69.52,0.87,1
2014-08-04 23:00,1.149118889,0.240456667,68.09,0.89,1
2014-08-05 0:00,1.05463,0.196882222,66.72,0.91,2
2014-08-05 1:00,0.000035,0.008799444,65.13,0.92,2
2014-08-05 2:00,0.000041667,0.008833333,64.21,0.93,2
2014-08-05 3:00,0.000028333,0.008988889,63.16,0.95,2
2014-08-05 4:00,0.000045556,0.009017222,62.81,0.95,2
2014-08-05 5:00,0.000036111,0.008977222,61.9,0.95,2
2014-08-05 6:00,0.000033889,0.009011111,62.6,0.95,2
2014-08-05 7:00,0.000026667,0.009297778,64.16,0.94,2
2014-08-05 8:00,0.000267778,0.009111667,66.23,0.91,2
2014-08-05 9:00,0.000111111,0.009147778,69.91,0.83,2
2014-08-05 10:00,0.000026667,0.009251111,73.75,0.75,2
2014-08-05 11:00,0.00003,0.009182222,79.53,0.58,2
2014-08-05 12:00,0.000019444,0.009047778,81.52,0.51,2
2014-08-05 13:00,0.000028333,0.009082222,83.38,0.46,2
2014-08-05 14:00,0.000023889,0.009097222,83.98,0.45,2
2014-08-05 15:00,0.000017778,0.009081111,84.67,0.44,2
2014-08-05 16:00,0.000021111,0.009155556,84.8,0.45,2
2014-08-05 17:00,0.000014444,0.009214444,84.86,0.44,2
2014-08-05 18:00,0.000043333,0.009085556,83.32,0.49,2
2014-08-05 19:00,2.700197778,0.426055556,80.18,0.56,2
2014-08-05 20:00,2.605677778,0.416222222,74.45,0.72,2
2014-08-05 21:00,2.519507222,0.419948889,73.15,0.73,2
2014-08-05 22:00,2.451457778,0.423505556,70.07,0.77,2
2014-08-05 23:00,1.054213333,0.193178333,68.09,0.81,2
2014-08-06 0:00,1.231641667,0.26415,66.36,0.88,3
2014-08-06 1:00,0.345886667,0.109039444,65.63,0.89,3
2014-08-06 2:00,0.740641111,0.176465,65.71,0.88,3
2014-08-06 3:00,0.000126111,0.008893889,65.08,0.9,3
2014-08-06 4:00,1.103690556,0.221018333,64.81,0.91,3
2014-08-06 5:00,0.000113333,0.009001111,64.68,0.91,3
2014-08-06 6:00,0.000079444,0.009005556,64.38,0.91,3
2014-08-06 7:00,0.000001111,0.009472778,64.92,0.9,3
2014-08-06 8:00,0.000015,0.009377778,66.87,0.84,3
2014-08-06 9:00,0.000007222,0.00942,69.65,0.78,3
2014-08-06 10:00,0.000014444,0.009122778,72.34,0.71,3
2014-08-06 11:00,0.000001667,0.008981667,75.18,0.63,3
2014-08-06 12:00,0.000006111,0.009106111,75.9,0.6,3
2014-08-06 13:00,0.000020556,0.009122222,77.09,0.54,3
2014-08-06 14:00,0.000023333,0.009095,78.27,0.51,3
2014-08-06 15:00,0.000019444,0.009146111,79.48,0.46,3
2014-08-06 16:00,0.000005556,0.009238889,79.53,0.43,3
2014-08-06 17:00,0.000021667,0.009165,78.91,0.44,3
2014-08-06 18:00,0.000112222,0.009223889,78.14,0.43,3
2014-08-06 19:00,2.545372778,0.422862778,76.23,0.47,3
2014-08-06 20:00,2.476725556,0.414916667,70.62,0.62,3
2014-08-06 21:00,1.088665556,0.205203889,64.95,0.79,3
2014-08-06 22:00,1.029345556,0.222154444,63.55,0.81,3
2014-08-06 23:00,1.02234,0.224314444,62.17,0.83,3
2014-08-07 0:00,0.000037222,0.009072222,60.07,0.85,4
2014-08-07 1:00,0.000048333,0.009217778,59.29,0.88,4
2014-08-07 2:00,0.000034444,0.009195556,58.27,0.87,4
2014-08-07 3:00,0.000030556,0.009134444,56.45,0.88,4
2014-08-07 4:00,0.000032778,0.009130556,55.59,0.89,4
2014-08-07 5:00,0.00004,0.009193333,54.21,0.9,4
2014-08-07 6:00,0.000035,0.009157222,53.94,0.91,4
2014-08-07 7:00,0.000000556,0.009371111,55.93,0.89,4
2014-08-07 8:00,0.000031111,0.009693333,60.41,0.83,4
2014-08-07 9:00,0.000011111,0.009303333,65.24,0.7,4
2014-08-07 10:00,0.000007222,0.009272778,69.79,0.6,4
2014-08-07 11:00,0.00001,0.009233333,72.66,0.54,4
2014-08-07 12:00,0.000012778,0.009326667,73.92,0.52,4
2014-08-07 13:00,0.000048889,0.009326667,74.91,0.48,4
2014-08-07 14:00,0.000013889,0.00932,75.04,0.48,4
2014-08-07 15:00,0.000019444,0.009273889,74.06,0.51,4
2014-08-07 16:00,0.000049444,0.009311111,72.94,0.52,4
2014-08-07 17:00,0.000026667,0.009655556,71.87,0.54,4
2014-08-07 18:00,0.000019444,0.009576667,69.49,0.57,4
